parc;estratos;spp;dap
1;Norte;Myrsine umbellata;12,73239545
1;Norte;Allophylus edulis;8,594366927
1;Norte;Myrsine umbellata;7,002817496
1;Norte;Myrsine umbellata;7,639437268
1;Norte;Myrsine umbellata;6,68450761
1;Norte;Eugenia pluriflora;5,252113122
1;Norte;Solanum sanctaecatharinae;6,725986566
1;Norte;Podocarpus lambertii;17,44338176
1;Norte;Matayba elaeagnoides;16,71126902
1;Norte;Gochnatia polymorpha;14,96056465
1;Norte;Solanum sanctaecatharinae;19,8625369
1;Norte;Araucaria angustifolia;5
1;Norte;Casearia decandra;5
1;Norte;Podocarpus lambertii;7,130141451
1;Norte;Zanthoxylum kleinii;5,379437077
1;Norte;Jacaranda puberula;9,45380362
1;Norte;Calyptranthes concinna;5,411268065
1;Norte;Duranta vestita;5,315775099
1;Norte;Jacaranda puberula;9,230986699
1;Norte;Myrcia laruotteana;15,96142382
1;Norte;Lithraea brasiliensis;19,79887492
1;Norte;Lithraea brasiliensis;16,80676199
1;Norte;Duranta vestita;9,421972631
1;Norte;Casearia decandra;8,350464166
1;Norte;Jacaranda puberula;10,37690229
1;Norte;Ilex theezans;9,390141642
1;Norte;Ocotea pulchella;26,26056561
1;Norte;Casearia decandra;8,276057041
1;Norte;Podocarpus lambertii;9,071831756
1;Norte;Casearia decandra;6,68450761
1;Norte;Gochnatia polymorpha;33,76469773
1;Norte;Casearia decandra;5,825070917
1;Norte;Cupania vernalis;5,092958179
1;Norte;Jacaranda puberula;5,092958179
1;Norte;Maytenus dasyclada;11,26124415
1;Norte;Matayba elaeagnoides;6,079718826
1;Norte;Matayba elaeagnoides;24,82817112
1;Norte;Casearia decandra;8,244226052
1;Norte;Lithraea brasiliensis;28,17042493
1;Norte;Gochnatia polymorpha;23,23662169
1;Norte;Erythroxylum deciduum;24,35070629
1;Norte;Zanthoxylum kleinii;5,156620156
1;Norte;Jacaranda puberula;11,4591559
1;Norte;Jacaranda puberula;11,80929678
1;Norte;Lithraea brasiliensis;5,952394872
1;Norte;Ocotea pulchella;28,71155173
2;Norte;Podocarpus lambertii;7,543944303
2;Norte;Jacaranda puberula;14,96056465
2;Norte;Solanum sanctaecatharinae;5,411268065
2;Norte;Eugenia pluriflora;13,05070533
2;Norte;Myrsine umbellata;10,56788822
2;Norte;Podocarpus lambertii;25,74660686
2;Norte;Calyptranthes concinna;6,175211792
2;Norte;Eugenia pluriflora;9,071831756
2;Norte;Gochnatia polymorpha;32,21296048
2;Norte;Scutia buxifolia;9,89943746
2;Norte;Calyptranthes concinna;12,16089579
2;Norte;Casearia obliqua;7,161972439
2;Norte;Cupania vernalis;26,36107494
2;Norte;Podocarpus lambertii;8,371550007
2;Norte;Dasyphyllum spinescens;63,34366735
2;Norte;Cupania vernalis;21,11601665
2;Norte;Podocarpus lambertii;20,53098766
2;Norte;Cupania vernalis;15,40619849
2;Norte;Drimys brasiliensis;7,957747155
2;Norte;Myrsine umbellata;20,37183272
2;Norte;Ocotea pulchella;42,97183463
2;Norte;Lithraea brasiliensis;27,50197417
2;Norte;Araucaria angustifolia;42,2397219
2;Norte;Eugenia pluriflora;6,047887837
2;Norte;Jacaranda puberula;7,703099246
2;Norte;Eugenia pluriflora;5,888732894
2;Norte;Casearia decandra;6,589014644
2;Norte;Araucaria angustifolia;12,41408556
2;Norte;Jacaranda puberula;12,73239545
2;Norte;Jacaranda puberula;6,366197724
2;Norte;Calyptranthes concinna;5,220282133
2;Norte;Jacaranda puberula;7,543944303
2;Norte;Jacaranda puberula;6,238873769
2;Norte;Lamanonia ternata;5,195866567
2;Norte;Jacaranda puberula;11,30000096
3;Norte;Drimys brasiliensis;6,047887837
3;Norte;Duranta vestita;11,84112777
3;Norte;Jacaranda puberula;6,270704758
3;Norte;Jacaranda puberula;13,68732511
3;Norte;Solanum sanctaecatharinae;12,28676161
3;Norte;Jacaranda puberula;19,25774811
3;Norte;Solanum sanctaecatharinae;13,14311503
3;Norte;Solanum sanctaecatharinae;5,98422586
3;Norte;Xylosma tweediana;6,525352667
3;Norte;Jacaranda puberula;10,79070514
3;Norte;Jacaranda puberula;8,148733086
3;Norte;Jacaranda puberula;20,18084678
3;Norte;Lithraea brasiliensis;21,8042272
3;Norte;Myrcia laruotteana;5
3;Norte;Jacaranda puberula;9,390141642
3;Norte;Eugenia pluriflora;6,175211792
3;Norte;Cinnamomum amoenum;45,32732779
3;Norte;Casearia decandra;10,18591636
3;Norte;Myrrhinium atropurpureum;15,40619849
3;Norte;Myrcia hatschbachii;7,671268257
3;Norte;Jacaranda puberula;19,41690306
3;Norte;Jacaranda puberula;11,01352206
3;Norte;Jacaranda puberula;8,75352187
3;Norte;Podocarpus lambertii;31,0352139
3;Norte;Lamanonia ternata;63,66197724
3;Norte;Banara tomentosa;5,092958179
3;Norte;Myrcia hatschbachii;9,071831756
3;Norte;Cupania vernalis;9,772113506
3;Norte;Eugenia pluriflora;29,88929831
3;Norte;Solanum sanctaecatharinae;12,41408556
3;Norte;Jacaranda puberula;12,50957853
4;Norte;Araucaria angustifolia;11,77746579
4;Norte;Casearia obliqua;22,28169203
4;Norte;Eugenia pluriflora;5,156620156
4;Norte;Cupania vernalis;14,64225476
4;Norte;Myrsine umbellata;5,98422586
4;Norte;Jacaranda puberula;12,63690248
4;Norte;Prunus myrtifolia;15,27887454
4;Norte;Solanum sanctaecatharinae;18,14366351
4;Norte;Podocarpus lambertii;5,092958179
4;Norte;Jacaranda puberula;11,30000096
4;Norte;Podocarpus lambertii;5,188451145
4;Norte;Jacaranda puberula;13,75098708
4;Norte;Coutarea hexandra;14,32394488
4;Norte;Casearia obliqua;29,76197436
4;Norte;Jacaranda puberula;11,14084602
4;Norte;Jacaranda puberula;17,12507188
4;Norte;Blepharocalyx salicifolius;5,092958179
4;Norte;Jacaranda puberula;9,867606472
4;Norte;Jacaranda puberula;14,64225476
4;Norte;Calyptranthes concinna;8,292812562
4;Norte;Casearia obliqua;6,843662553
4;Norte;Jacaranda puberula;8,435211984
4;Norte;Jacaranda puberula;15,59718442
4;Norte;Jacaranda puberula;15,75633937
4;Norte;Jacaranda puberula;5,729577951
4;Norte;Casearia obliqua;20,21267777
4;Norte;Jacaranda puberula;6,175211792
4;Norte;Jacaranda puberula;10,9180291
4;Norte;Casearia obliqua;5,029296202
4;Norte;Casearia obliqua;10,6315502
4;Norte;Jacaranda puberula;7,416620348
4;Norte;Jacaranda puberula;5,411268065
4;Norte;Jacaranda puberula;6,016056849
4;Norte;Araucaria angustifolia;19,22591713
4;Norte;Casearia obliqua;15,85183233
4;Norte;Banara tomentosa;9,62880829
4;Norte;Myrcia laruotteana;9,612958563
4;Norte;Drimys brasiliensis;5,443099054
4;Norte;Casearia obliqua;7,448451337
4;Norte;Jacaranda puberula;5,474930042
4;Norte;Jacaranda puberula;17,60253671
4;Norte;Myrsine umbellata;24,6053542
4;Norte;Cupania vernalis;21,13577644
4;Norte;Casearia decandra;5,029296202
4;Norte;Jacaranda puberula;6,68450761
4;Norte;Calyptranthes concinna;11,30000096
4;Norte;Casearia obliqua;7,957747155
4;Norte;Casearia obliqua;9,262817688
4;Norte;Araucaria angustifolia;5,53859202
4;Norte;Eugenia pluriflora;9,931268449
4;Norte;Jacaranda puberula;7,894085177
4;Norte;Jacaranda puberula;12,39256058
4;Norte;Araucaria angustifolia;5,156620156
5;Norte;Casearia decandra;9,969250174
5;Norte;Myrcia hatschbachii;6,602456062
5;Norte;Casearia obliqua;20,30293142
5;Norte;Casearia decandra;11,14084602
5;Norte;Jacaranda puberula;9,740282517
5;Norte;Casearia decandra;5,220282133
5;Norte;Matayba elaeagnoides;43,09915859
5;Norte;Jacaranda puberula;8,75352187
5;Norte;Jacaranda puberula;15,59718442
5;Norte;Casearia decandra;9,135493733
5;Norte;Matayba elaeagnoides;33,67718596
5;Norte;Lamanonia ternata;9,708451529
5;Norte;Cupania vernalis;5,443099054
5;Norte;Myrcianthes gigantea;5,06112719
5;Norte;Myrcia hatschbachii;10,28140932
5;Norte;Matayba elaeagnoides;34,05915782
5;Norte;Casearia decandra;5,411268065
5;Norte;Jacaranda puberula;16,2338042
5;Norte;Jacaranda puberula;7,970215135
5;Norte;Jacaranda puberula;5,411268065
5;Norte;Jacaranda puberula;11,65014183
5;Norte;Solanum sanctaecatharinae;35,30056638
5;Norte;Jacaranda puberula;12,70056446
5;Norte;Araucaria angustifolia;35,01408748
5;Norte;Annona rugulosa;5,347606088
5;Norte;Banara tomentosa;8,276057041
5;Norte;Lithraea brasiliensis;22,15436808
5;Norte;Araucaria angustifolia;5,602253997
5;Norte;Jacaranda puberula;13,36901522
5;Norte;Matayba elaeagnoides;21,8042272
5;Norte;Araucaria angustifolia;21,64507226
5;Norte;Araucaria angustifolia;7,766761223
5;Norte;Araucaria angustifolia;12,06394469
5;Norte;Eugenia pluriflora;6,047887837
5;Norte;Araucaria angustifolia;33,26338311
5;Norte;Casearia decandra;10,60358984
5;Norte;Casearia decandra;11,97492622
5;Norte;Myrsine umbellata;16,67943804
5;Norte;Banara tomentosa;5,697746963
5;Norte;Zanthoxylum rhoifolium;16,2338042
5;Norte;Jacaranda puberula;5,697746963
5;Norte;Jacaranda puberula;16,2338042
5;Norte;Ocotea pulchella;7,575775291
5;Norte;Jacaranda puberula;7,894085177
5;Norte;Jacaranda puberula;10,21774735
5;Norte;Jacaranda puberula;16,07464925
5;Norte;Jacaranda puberula;12,70056446
5;Norte;Jacaranda puberula;11,80929678
5;Norte;Jacaranda puberula;14,64225476
5;Norte;Jacaranda puberula;7,416620348
5;Norte;Jacaranda puberula;8,951528254
5;Norte;Casearia decandra;7,289296394
5;Norte;Jacaranda puberula;5,411268065
6;Norte;Campomanesia xanthocarpa;18,1754945
6;Norte;Casearia decandra;9,167324722
6;Norte;Banara tomentosa;5,124789168
6;Norte;Podocarpus lambertii;11,48203369
6;Norte;Casearia decandra;5,411268065
6;Norte;Blepharocalyx salicifolius;11,14084602
6;Norte;Araucaria angustifolia;50,99324377
6;Norte;Casearia decandra;6,46169069
6;Norte;Blepharocalyx salicifolius;10,43886583
6;Norte;Myrcia hatschbachii;22,86876548
6;Norte;Lithraea brasiliensis;45,10451087
6;Norte;Drimys brasiliensis;6,68450761
6;Norte;Drimys brasiliensis;8,05324012
6;Norte;Casearia obliqua;8,958769402
6;Norte;Casearia decandra;5,729577951
6;Norte;Drimys brasiliensis;5
6;Norte;Casearia decandra;20,99151736
6;Norte;Dasyphyllum tomentosum;46,31408844
6;Norte;Calyptranthes concinna;9,485634608
6;Norte;Calyptranthes concinna;22,24626326
6;Norte;Campomanesia xanthocarpa;21,9293566
6;Norte;Eugenia pluriflora;6,270704758
7;Norte;Lithraea brasiliensis;27,02450934
7;Norte;Solanum sanctaecatharinae;22,60000192
7;Norte;Ocotea pulchella;24,95549508
7;Norte;Eugenia pluriflora;5,570423008
7;Norte;Araucaria angustifolia;21,86788918
7;Norte;Casearia decandra;5,506761031
7;Norte;Jacaranda puberula;9,740282517
7;Norte;Araucaria angustifolia;6,207042781
7;Norte;Casearia obliqua;6,594855425
7;Norte;Casearia obliqua;6,238873769
7;Norte;Araucaria angustifolia;6,079718826
7;Norte;Drimys brasiliensis;5,606683264
7;Norte;Xylosma ciliatifolia;13,4326772
7;Norte;Araucaria angustifolia;19,03493119
7;Norte;Casearia decandra;13,65549412
7;Norte;Casearia decandra;5,283944111
7;Norte;Dasyphyllum tomentosum;29,79380535
7;Norte;Drimys brasiliensis;9,867606472
7;Norte;Araucaria angustifolia;7,543944303
7;Norte;Dasyphyllum spinescens;13,78281807
7;Norte;Jacaranda puberula;6,90732453
7;Norte;Dasyphyllum spinescens;12,95521237
7;Norte;Jacaranda puberula;10,0585924
7;Norte;Clethra scabra;6,939155519
7;Norte;Araucaria angustifolia;7,416620348
7;Norte;Araucaria angustifolia;43,3538065
7;Norte;Myrsine sp.;9,103662745
7;Norte;Casearia decandra;7,760105172
7;Norte;Eugenia pluriflora;11,26816997
7;Norte;Banara tomentosa;5,06112719
7;Norte;Dasyphyllum tomentosum;38,83380611
7;Norte;Cinnamomum amoenum;10,76936949
7;Norte;Dasyphyllum tomentosum;15,97915629
7;Norte;Araucaria angustifolia;15,69267739
7;Norte;Araucaria angustifolia;24,09605838
7;Norte;Machaerium paraguariense;23,87324146
7;Norte;Solanum sanctaecatharinae;7,193803428
7;Norte;Myrcia palustris;5,220282133
7;Norte;Casearia decandra;6,875493542
7;Norte;Araucaria angustifolia;5,920563883
8;Norte;Lithraea brasiliensis;23,30028367
8;Norte;Casearia decandra;7,257465405
8;Norte;Prunus myrtifolia;35,87352417
8;Norte;Lithraea brasiliensis;6,238873769
8;Norte;Myrsine umbellata;13,62366313
8;Norte;Myrsine umbellata;21,00845249
8;Norte;Eugenia pluriflora;15,15683254
8;Norte;Cedrela fissilis;15,82000134
8;Norte;Xylosma ciliatifolia;17,0614099
8;Norte;Cedrela fissilis;6,047887837
8;Norte;Annona rugulosa;5,53859202
8;Norte;Annona rugulosa;11,23633898
8;Norte;Zanthoxylum kleinii;15,82637266
8;Norte;Araucaria angustifolia;11,65014183
8;Norte;Duranta vestita;13,04938545
8;Norte;Zanthoxylum kleinii;10,15408537
8;Norte;Jacaranda puberula;5,283944111
8;Norte;Solanum pabstii;5,092958179
8;Norte;Casearia obliqua;11,61831085
8;Norte;Araucaria angustifolia;8,307888029
8;Norte;Araucaria angustifolia;35,65070725
8;Norte;Myrsine umbellata;10,90168376
8;Norte;Casearia decandra;6,079718826
8;Norte;Zanthoxylum kleinii;6,68450761
8;Norte;Podocarpus lambertii;5,124789168
8;Norte;Solanum sanctaecatharinae;6,302535746
8;Norte;Calyptranthes concinna;5,624365453
8;Norte;Cedrela fissilis;9,867606472
8;Norte;Araucaria angustifolia;42,55803178
8;Norte;Casearia decandra;5,888732894
8;Norte;Drimys brasiliensis;9,252694058
8;Norte;Cedrela fissilis;9,89943746
8;Norte;Araucaria angustifolia;30,74873501
8;Norte;Myrsine umbellata;18,68479032
8;Norte;Drimys brasiliensis;8,449613722
8;Norte;Araucaria angustifolia;12,15943765
8;Norte;Cinnamomum amoenum;34,63211562
8;Norte;Cedrela fissilis;12,00028271
8;Norte;Araucaria angustifolia;28,96619964
9;Norte;Annona rugulosa;5,697746963
9;Norte;Annona rugulosa;5,188451145
9;Norte;Casearia decandra;5,029296202
9;Norte;Zanthoxylum kleinii;13,49633917
9;Norte;Annona rugulosa;5,315775099
9;Norte;Jacaranda puberula;8,085071109
9;Norte;Banara tomentosa;11,14084602
9;Norte;Jacaranda puberula;8,403380995
9;Norte;Lamanonia ternata;7,321127382
9;Norte;Araucaria angustifolia;31,3216928
9;Norte;Casearia decandra;5,411268065
9;Norte;Casearia obliqua;8,180564075
9;Norte;Cedrela fissilis;15,88366332
9;Norte;Ocotea pulchella;5,124789168
9;Norte;Jacaranda puberula;10,3450713
9;Norte;Dasyphyllum tomentosum;14,48309982
9;Norte;Casearia decandra;6,047887837
9;Norte;Myrsine umbellata;8,37173155
9;Norte;Cedrela fissilis;20,1490158
9;Norte;Casearia decandra;6,810715901
9;Norte;Casearia decandra;5,474930042
9;Norte;Annona rugulosa;8,498873961
9;Norte;Scutia buxifolia;6,46169069
9;Norte;Myrsine coriacea;11,58647986
9;Norte;Jacaranda puberula;8,021409132
9;Norte;Araucaria angustifolia;7,703099246
9;Norte;Duranta vestita;6,175211792
9;Norte;Myrsine umbellata;5,856901906
9;Norte;Araucaria angustifolia;5,092958179
9;Norte;Jacaranda puberula;9,199155711
9;Norte;Casearia obliqua;9,644789551
9;Norte;Casearia decandra;6,652676621
10;Norte;Lithraea brasiliensis;23,45943861
10;Norte;Casearia decandra;8,021409132
10;Norte;Prunus myrtifolia;24,22338234
10;Norte;Podocarpus lambertii;5,092958179
10;Norte;Allophylus guaraniticus;16,45662112
10;Norte;Eugenia pluriflora;8,97633879
10;Norte;Araucaria angustifolia;38,13352436
10;Norte;Casearia decandra;5,920563883
10;Norte;Casearia decandra;6,589014644
10;Norte;Ocotea pulchella;38,89746809
10;Norte;Vernonanthura discolor;27,53380515
10;Norte;Casearia decandra;7,575775291
10;Norte;Duranta vestita;7,352958371
10;Norte;Duranta vestita;7,377376702
10;Norte;Symplocos uniflora;15,56535343
10;Norte;Calyptranthes concinna;5,856901906
10;Norte;Duranta vestita;5,252113122
10;Norte;Duranta vestita;7,161972439
10;Norte;Duranta vestita;6,589014644
10;Norte;Duranta vestita;5,220282133
10;Norte;Celtis iguanaea;9,549296586
10;Norte;Celtis iguanaea;7,512113314
10;Norte;Myrsine umbellata;15,3743675
10;Norte;Rhamnus sphaerosperma;5,315775099
10;Norte;Myrceugenia oxysepala;5,888732894
10;Norte;Podocarpus lambertii;18,01633956
10;Norte;Jacaranda puberula;12,41408556
10;Norte;Myrsine umbellata;7,575775291
10;Norte;Calyptranthes concinna;6,525352667
10;Norte;Calyptranthes concinna;5,599540471
10;Norte;Calyptranthes concinna;11,87504935
10;Norte;Casearia decandra;17,41155077
10;Norte;Dasyphyllum spinescens;25,40112892
10;Norte;Myrcia guianensis;11,87295875
10;Norte;Coutarea hexandra;5
10;Norte;Sapium glandulosum;10,82253613
10;Norte;Drimys brasiliensis;5,315775099
11;Norte;Araucaria angustifolia;11,04535305
11;Norte;Banara tomentosa;8,371550007
11;Norte;Lithraea brasiliensis;13,8072394
11;Norte;Ocotea pulchella;22,91831181
11;Norte;Casearia decandra;11,33183195
11;Norte;Myrsine coriacea;17,12507188
11;Norte;Casearia decandra;10,9180291
11;Norte;Lithraea brasiliensis;5,729577951
11;Norte;Ilex theezans;12,79605742
11;Norte;Ilex theezans;6,525352667
11;Norte;Calyptranthes concinna;6,079718826
11;Norte;Dasyphyllum tomentosum;16,4884521
11;Norte;Lithraea brasiliensis;8,05324012
11;Norte;Araucaria angustifolia;32,84958025
11;Norte;Ilex theezans;6,334366735
11;Norte;Lithraea brasiliensis;24,17785177
11;Norte;Myrcia laruotteana;5,092958179
11;Norte;Myrcia palustris;6,46169069
11;Norte;Calyptranthes concinna;9,356469905
11;Norte;Gochnatia polymorpha;24,15972036
11;Norte;Ilex theezans;6,175211792
11;Norte;Araucaria angustifolia;47,68282095
11;Norte;Araucaria angustifolia;13,71915609
11;Norte;Myrciaria ;6,102507767
11;Norte;Dasyphyllum tomentosum;11,7456348
11;Norte;Araucaria angustifolia;25,14648101
11;Norte;Sapium glandulosum;17,02957891
11;Norte;Lithraea brasiliensis;21,16552515
11;Norte;Casearia decandra;10,02676141
11;Norte;Matayba elaeagnoides;6,429859701
11;Norte;Sapium glandulosum;6,111549815
11;Norte;Lithraea brasiliensis;23,90507245
11;Norte;Lithraea brasiliensis;26,92990055
11;Norte;Casearia decandra;8,689859893
11;Norte;Calyptranthes concinna;7,604209328
11;Norte;Myrcia palustris;6,811831564
11;Norte;Xylosma ciliatifolia;5,602253997
11;Norte;Araucaria angustifolia;4,074366543
11;Norte;Myrsine coriacea;6,047887837
11;Norte;Drimys brasiliensis;13,12340358
11;Norte;Zanthoxylum rhoifolium;8,498873961
12;Norte;Podocarpus lambertii;6,652676621
12;Norte;Podocarpus lambertii;6,334366735
12;Norte;Podocarpus lambertii;8,085071109
12;Norte;Myrcia laruotteana;8,467042972
12;Norte;Myrsine umbellata;8,307888029
12;Norte;Ocotea pulchella;19,73521294
12;Norte;Araucaria angustifolia;30,87605896
12;Norte;Ilex dumosa;6,207042781
12;Norte;Casearia decandra;16,37626254
12;Norte;Myrsine umbellata;11,61831085
12;Norte;Araucaria angustifolia;9,103662745
12;Norte;Myrsine umbellata;9,963099438
12;Norte;Casearia decandra;11,23633898
12;Norte;Lithraea brasiliensis;19,63971998
12;Norte;Podocarpus lambertii;23,87324146
12;Norte;Drimys brasiliensis;8,371550007
12;Norte;Lithraea brasiliensis;14,00563499
12;Norte;Myrsine coriacea;14,19662092
12;Norte;Piptocarpha angustifolia;16,87042397
12;Norte;Myrsine umbellata;17,99608231
12;Norte;Lithraea brasiliensis;24,92366409
12;Norte;Lithraea brasiliensis;22,18619907
12;Norte;Dasyphyllum tomentosum;38,06986239
12;Norte;Prunus myrtifolia;15,46986047
12;Norte;Myrsine umbellata;8,785352859
12;Norte;Myrsine umbellata;11,56512292
12;Norte;Casearia decandra;8,116902098
12;Norte;Lithraea brasiliensis;23,90507245
12;Norte;Duranta vestita;5,952394872
12;Norte;Lithraea brasiliensis;14,29211389
12;Norte;Ilex dumosa;10,24957834
12;Norte;Casearia decandra;8,276057041
12;Norte;Podocarpus lambertii;8,817183847
12;Norte;Araucaria angustifolia;7,639437268
12;Norte;Podocarpus lambertii;8,944507802
12;Norte;Myrsine umbellata;9,740282517
12;Norte;Araucaria angustifolia;39,88422874
12;Norte;Zanthoxylum kleinii;8,75352187
12;Norte;Myrsine umbellata;8,212395064
12;Norte;Araucaria angustifolia;38,83380611
12;Norte;Myrsine umbellata;12,60507149
12;Norte;Clethra scabra;13,36901522
12;Norte;Myrsine umbellata;13,27352225
13;Norte;Myrcia palustris;8,381831275
13;Norte;Calyptranthes concinna;18,510972
13;Norte;Myrcia palustris;10,02256693
13;Norte;Myrceugenia myrcioides;8,423853286
13;Norte;Ilex theezans;25,24197397
13;Norte;Ocotea pulchella;27,50197417
13;Norte;Myrsine coriacea;12,63690248
13;Norte;Eugenia pluriflora;6,939155519
13;Norte;Myrcia guianensis;12,22309963
13;Norte;Ilex theezans;16,93408594
13;Norte;Lithraea brasiliensis;9,994930426
13;Norte;Calyptranthes concinna;5,092958179
13;Norte;Drimys brasiliensis;5,476410353
13;Norte;Vernonanthura discolor;12,98704336
13;Norte;Zanthoxylum kleinii;20,81746656
13;Norte;Eugenia pluriflora;9,135493733
13;Norte;Calyptranthes concinna;7,463195983
13;Norte;Zanthoxylum kleinii;23,68225553
13;Norte;Araucaria angustifolia;23,7777485
13;Norte;Calyptranthes concinna;6,215199214
13;Norte;Calyptranthes concinna;6,219191961
13;Norte;Myrcia guianensis;7,04644918
13;Norte;Calyptranthes concinna;11,74947287
13;Norte;Calyptranthes concinna;11,90449186
13;Norte;Zanthoxylum kleinii;10,37690229
13;Norte;Araucaria angustifolia;45,00901791
13;Norte;Lithraea brasiliensis;12,15943765
13;Norte;Lithraea brasiliensis;9,45380362
13;Norte;Ilex theezans;11,26816997
13;Norte;Calyptranthes concinna;5,656340704
13;Norte;Vernonanthura discolor;11,68197282
13;Norte;Eugenia pluriflora;11,65014183
13;Norte;Duranta vestita;8,338564761
13;Norte;Myrsine umbellata;12,36682043
13;Norte;Podocarpus lambertii;8,276057041
13;Norte;Podocarpus lambertii;5,411268065
13;Norte;Podocarpus lambertii;7,60760628
13;Norte;Zanthoxylum kleinii;13,81464906
13;Norte;Myrcia guianensis;9,708451529
13;Norte;Lithraea brasiliensis;15,59718442
13;Norte;Myrcia palustris;13,24169127
13;Norte;Myrsine umbellata;5,092958179
13;Norte;NI ;16,96033215
13;Norte;Calyptranthes concinna;15,48975841
13;Norte;Araucaria angustifolia;7,448451337
14;Norte;Lithraea brasiliensis;18,34655457
14;Norte;Gochnatia polymorpha;19,35324108
14;Norte;Roupala montana;7,130141451
14;Norte;Jacaranda puberula;5,53859202
14;Norte;Lithraea brasiliensis;13,48270652
14;Norte;Myrsine umbellata;7,002817496
14;Norte;Ilex theezans;11,56025958
14;Norte;Podocarpus lambertii;6,175211792
14;Norte;Myrceugenia euosma;6,366197724
14;Norte;Podocarpus lambertii;8,180564075
14;Norte;Myrcia guianensis;7,254393344
14;Norte;Sebastiania commersoniana;11,01352206
14;Norte;Myrsine umbellata;14,8332407
14;Norte;Podocarpus lambertii;14,76957872
14;Norte;Drimys brasiliensis;8,53070495
14;Norte;Eugenia pluriflora;7,002817496
14;Norte;Casearia decandra;5,793239929
14;Norte;Dasyphyllum tomentosum;14,8332407
14;Norte;Lithraea brasiliensis;9,803944494
14;Norte;Lithraea brasiliensis;12,70056446
14;Norte;Lithraea brasiliensis;42,22214763
14;Norte;Podocarpus lambertii;30,4940871
14;Norte;Myrcia laruotteana;15,88905262
14;Norte;Zanthoxylum kleinii;21,32676237
14;Norte;Cupania vernalis;7,352958371
14;Norte;Araucaria angustifolia;12,3185926
14;Norte;Lithraea brasiliensis;16,42479013
14;Norte;Zanthoxylum kleinii;22,35371828
14;Norte;Ilex theezans;27,56444154
14;Norte;Casearia decandra;5,570423008
14;Norte;Lithraea brasiliensis;21,20550742
14;Norte;Casearia decandra;5,856901906
14;Norte;Jacaranda puberula;22,13396124
14;Norte;Myrsine umbellata;12,25493062
14;Norte;Blepharocalyx salicifolius;7,51332711
14;Norte;Jacaranda puberula;6,875493542
14;Norte;Xylosma ciliatifolia;6,111549815
14;Norte;Zanthoxylum kleinii;14,36858019
14;Norte;Matayba elaeagnoides;30,40314346
14;Norte;Symplocos uniflora;7,130141451
15;Norte;Schinus terebinthifolius;9,835775483
15;Norte;Lithraea brasiliensis;9,103662745
15;Norte;Blepharocalyx salicifolius;15,21521256
15;Norte;Lithraea brasiliensis;22,65939403
15;Norte;Calyptranthes concinna;5,188451145
15;Norte;Podocarpus lambertii;9,612958563
15;Norte;Sapium glandulosum;24,50986124
15;Norte;Banara tomentosa;8,53070495
15;Norte;Zanthoxylum kleinii;8,269259557
15;Norte;Myrcia guianensis;7,487051813
15;Norte;Lithraea brasiliensis;7,639437268
15;Norte;Myrcia guianensis;20,6455802
15;Norte;Matayba elaeagnoides;14,92873366
15;Norte;Casearia decandra;7,352958371
15;Norte;Casearia decandra;5,252113122
15;Norte;Matayba elaeagnoides;16,4884521
15;Norte;Zanthoxylum kleinii;16,07619345
15;Norte;Matayba elaeagnoides;13,20986028
15;Norte;Sapium glandulosum;17,98450857
15;Norte;Erythroxylum deciduum;8,276057041
15;Norte;Myrsine umbellata;6,90732453
15;Norte;Symplocos uniflora;10,66338119
15;Norte;Banara tomentosa;6,047887837
15;Norte;Casearia decandra;15,83088546
15;Norte;Casearia decandra;6,079718826
15;Norte;Zanthoxylum kleinii;9,390141642
15;Norte;Eugenia pluriflora;12,60507149
15;Norte;Allophylus guaraniticus;5,156620156
15;Norte;Drimys brasiliensis;5,729577951
15;Norte;Cupania vernalis;5,952394872
15;Norte;Allophylus guaraniticus;5,411268065
15;Norte;Symplocos uniflora;14,06929697
15;Norte;Myrsine umbellata;8,05324012
15;Norte;Myrcia guianensis;12,51573262
15;Norte;Zanthoxylum kleinii;7,639437268
15;Norte;Podocarpus lambertii;25,14648101
15;Norte;Myrcia laruotteana;8,590888393
15;Norte;Oreopanax fulvus;8,498873961
15;Norte;Matayba elaeagnoides;10,09042339
15;Norte;Zanthoxylum kleinii;22,7312264
15;Norte;Roupala montana;13,17887501
15;Norte;Matayba elaeagnoides;14,64225476
15;Norte;Podocarpus lambertii;11,01605169
15;Norte;Sapium glandulosum;7,925916166
15;Norte;Araucaria angustifolia;17,18873385
15;Norte;Araucaria angustifolia;26,51521352
15;Norte;Allophylus guaraniticus;6,366197724
15;Norte;Allophylus guaraniticus;10,49911275
15;Norte;Gochnatia polymorpha;7,543944303
15;Norte;Xylosma ciliatifolia;10,08138215
15;Norte;Erythroxylum deciduum;10,94986008
15;Norte;Podocarpus lambertii;5,729577951
15;Norte;Gochnatia polymorpha;17,3478888
15;Norte;Xylosma ciliatifolia;12,47774754
16;Norte;Araucaria angustifolia;5,729577951
16;Norte;Zanthoxylum kleinii;11,52281788
16;Norte;Lithraea brasiliensis;5,411268065
16;Norte;Lithraea brasiliensis;16,4884521
16;Norte;Lithraea brasiliensis;9,326479665
16;Norte;Araucaria angustifolia;6,970986507
16;Norte;Xylosma ciliatifolia;5,379437077
16;Norte;Zanthoxylum kleinii;12,01863271
16;Norte;Araucaria angustifolia;9,867606472
16;Norte;Duranta vestita;5,313582693
